Date,year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Clade,Species_name,Collection_no,Plant_no,Height,Canopy_1,Canopy_2,fwt_lam_pet,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,SLA,LMA,Canopy_area,LWratio,FWC,genus
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,4,1,4,2,0.082,0.086,0.074,3.14,2.92,1.7,2.5,1.65,2.2,0.313,1,0.014,0.012,243.333,0.004109589,6.283185307,1.470588235,4.857142857,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,5,3,3,2,0.136,0.146,0.126,5.15,4.78,2.3,2.9,1.67,4.4,0.319,1,0.024,0.022,217.273,0.00460251,4.71238898,1.260869565,4.666666667,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,6,7,3,3,0.06,0.068,0.054,2.75,2.54,1.5,2.3,1.71,2.4,0.261,0.5,0.008,0.008,317.5,0.003149606,7.068583471,1.533333333,6.5,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,7,5,2,2,0.122,0.132,0.114,5.49,5.2,2.4,3.4,1.83,2.7,0.271,0.5,0.024,0.02,260,0.003846154,3.141592654,1.416666667,4.083333333,1
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,A2b,proliferum,6,8,2,5,2,0.084,0.092,0.082,3.72,3.55,1.6,3.1,1.64,1.7,0.315,1,0.018,0.016,221.875,0.004507042,7.853981634,1.9375,3.666666667,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,1,.,.,.,0.142,0.138,0.132,4.46,4.38,1.2,2.8,1.12,0.4,0.27,.,0.033,0.031,141.29,0.007077626,.,2.333333333,3.303030303,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,2,.,.,.,0.39,0.387,0.375,9.87,9.77,2,4.5,1.86,0.6,0.412,.,0.092,0.089,109.775,0.009109519,.,2.25,3.239130435,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,3,.,.,.,0.147,0.14,0.136,4.74,4.66,1.6,3.1,1.17,0.4,0.313,.,0.038,0.038,122.632,0.008154506,.,1.9375,2.868421053,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,4,.,.,.,0.22,0.207,0.198,6.66,6.57,2.1,3.4,1.57,0.5,0.275,.,0.055,0.053,123.962,0.008066971,.,1.619047619,3,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,5,.,.,.,0.277,0.264,0.239,8.65,8.43,2.1,3.9,1.85,1.3,0.361,.,0.061,0.056,150.536,0.006642942,.,1.857142857,3.540983607,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,6,.,.,.,0.109,0.099,0.088,2.68,2.53,1.8,2.3,1.41,0.9,0.365,.,0.025,0.021,120.476,0.008300395,.,1.277777778,3.36,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,7,.,.,.,0.096,0.09,0.085,2.85,2.81,1.2,2.5,1.11,0.3,0.331,.,0.023,0.022,127.727,0.007829181,.,2.083333333,3.173913043,1
8/4/2011,2011,Meiringspoort_2,22.55862,-33.39889,Swartberg,PL_1033,B,pseudoglutinosum,51,8,.,.,.,0.105,0.102,0.098,2.76,2.7,1.1,2.5,1.25,0.5,0.391,.,0.03,0.027,100,0.01,.,2.272727273,2.5,1
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,1,1,4,15,13,0.502,0.532,0.41,.,18.3621,0.73,5.87,2.2,3.62,0.238,2,0.066,0.056,327.8948036,0.00304976,153.1526419,8.04109589,6.606060606,1
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,2,2,5,13,13,0.204,0.214,0.132,.,6.0601,0.58,3.08,1.7,3.03,0.196,2,0.032,0.023,263.4831304,0.003795317,132.7322896,5.310344828,5.375,1
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,3,3,6,10,7,1.05,0.94,0.578,.,30.2819,1.04,8.13,2.1,10.75,0.21,2,0.124,0.086,352.1149651,0.00283998,54.97787144,7.817307692,7.467741935,1
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,4,4,4,10,4,0.258,0.268,0.196,.,11.1051,0.81,4.74,1.6,3.3,0.165,2,0.034,0.028,396.6122143,0.002521364,31.41592654,5.851851852,6.588235294,1
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,5,5,11,11,10,0.846,0.846,0.5,.,16.0557,0.66,5.65,2.7,6.48,0.293,2,0.122,0.086,186.6937093,0.005356353,86.39379797,8.560606061,5.93442623,1
.,2012,10m SE Komaggas,17.54887,-29.85442,Northern_Cape,271,.,pulchellum,7,7,6.5,5,2,0.134,0.138,0.116,.,4.3964,0.41,2.92,1.2,1.85,0.265,2,0.022,0.02,219.8219,0.004549177,7.853981634,7.12195122,5.090909091,1
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,1,1,152,110,108,0.17,.,0.144,.,4.9089,1.18,3.27,1.3,1.32,0.452,2.5,0.056,0.05,98.17868,0.010185581,9330.530181,2.771186441,2.035714286,1
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,2,2,66,48,28,0.57,.,0.484,.,16.8389,1.99,4.84,1.55,3.08,0.465,2.5,0.144,0.124,135.7976694,0.007363901,1055.575132,2.432160804,2.958333333,1
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,3,3,85,86,78,0.504,.,0.456,.,15.8326,1.67,5.35,1.71,1.71,0.367,2,0.168,0.15,105.5506067,0.009474123,5268.45088,3.203592814,2,1
.,2012,Joubertina 4m NW,23.85171,-33.8036,Eastern_Cape,338,.,quercifolium,4,4,78,52,57,0.778,.,0.662,.,21.307,2.08,5.44,1.87,3.43,0.351,2.5,0.242,0.206,103.4321553,0.009668184,2327.920156,2.615384615,2.214876033,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,1,1,11,8,7,0.674,.,0.478,.,8.0033,2.1,5.4,2.64,5.1,0.269,3.5,0.126,0.102,78.46376471,0.012744743,43.98229715,2.571428571,4.349206349,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,2,2,7,9,5,0.446,.,0.364,.,6.9415,1.98,4.74,2.5,2.91,0.631,3.5,0.086,0.072,96.40927778,0.010372398,35.34291735,2.393939394,4.186046512,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,3,3,7,6,5,0.428,.,0.34,.,8.5325,1.93,6.86,2.08,2.23,0.448,3.5,0.078,0.068,125.4773824,0.007969528,23.5619449,3.554404145,4.487179487,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,4,4,3,7,6,0.21,.,0.174,.,4.1566,1.78,3.44,2.42,0.936,0.443,2,0.04,0.032,129.892625,0.0076986,32.98672286,1.93258427,4.25,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,5,5,16,15,15,0.764,.,0.548,.,14.6654,2.59,3.69,2.46,5.95,0.369,2,0.11,0.086,170.5278837,0.005864143,176.7145868,1.424710425,5.945454545,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,6,6,11,8,8,0.886,.,0.618,.,9.8371,2.25,6.61,3.21,3.9,0.655,3.5,0.162,0.126,78.07234921,0.012808653,50.26548246,2.937777778,4.469135802,1
.,2012,Springbok: 5km SE Springbok,17.87513,-29.74525,Northern_Cape,275,.,radicatum,7,7,16,9,8,0.484,.,0.364,.,9.1505,1.86,6.92,2.37,3.79,0.455,2,0.068,0.052,175.97175,0.00568275,56.54866776,3.720430108,6.117647059,1
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,1,7,20,18,1.906,2.32,1.834,27.59,26.69,2,7.4,2.72,3,1.05,1,0.499,0.458,58.275,0.017159985,282.7433388,3.7,2.819639279,1
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,2,8,10.5,7.5,0.492,0.522,0.472,12.71,12.28,3,5.9,1.52,3.2,0.674,1,0.122,0.112,109.643,0.009120521,61.85010537,1.966666667,3.032786885,1
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,3,21,13,16.5,1.866,2.026,1.66,28.82,28.1,2.1,8.7,2.25,4.2,0.715,1,0.432,0.421,66.746,0.014982206,168.467906,4.142857143,3.319444444,1
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,4,17.5,20,10,0.972,1.006,0.944,26.77,26.16,2.2,9.4,1.3,4.4,0.734,1,0.194,0.187,139.893,0.007148318,157.0796327,4.272727273,4.010309278,1
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,5,17,17,14,0.612,0.646,0.618,17.17,16.86,1.5,7.9,1.31,2.3,0.677,1,0.124,0.118,142.881,0.006998814,186.9247629,5.266666667,3.935483871,1
7/29/2011,2011,Baviaanskloof_top,24.11703,-33.6973,Baviaanskloof,PL_1011,A2a,radulifolium,20,6,20,30,5,2.668,2.756,2.26,57.15,54.35,2.4,14.8,2.26,11.6,0.656,1,0.626,0.525,103.524,0.009659614,117.8097245,6.166666667,3.261980831,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,1,5,42,36,3.152,3.316,3.234,64.71,60.23,0.9,15.7,1.61,2.3,0.388,1,0.452,0.442,136.267,0.007338536,1187.522023,17.44444444,5.973451327,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,2,25,26,10,1.426,1.442,1.192,30.18,28.48,0.6,12.6,1.46,10.7,0.385,1,0.256,0.205,138.927,0.007198034,204.2035225,21,4.5703125,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,3,15,39,29,5.552,5.936,5.484,145.77,142.29,1.5,18.8,1.95,9.5,0.349,1,0.788,0.706,201.544,0.004961698,888.2853228,12.53333333,6.045685279,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,4,12,17,13,2.68,2.704,2.648,58.49,58,1.6,13.5,1.3,2.7,0.41,1,0.326,0.314,184.713,0.005413793,173.5729941,8.4375,7.220858896,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,5,16,18,13,4.03,4.118,3.906,104.57,103,1.4,15.5,1.31,9,0.393,1,0.614,0.568,181.338,0.005514563,183.7831702,11.07142857,5.563517915,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,6,29,36,24,6.192,6.55,6.14,145.42,142.78,2,19,1.73,13.8,0.373,1,0.86,0.77,185.429,0.005392912,678.5840132,9.5,6.2,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,7,16,16,9,2.124,2.534,2.434,46,45.24,0.6,17.5,1.03,4.9,0.496,1,0.338,0.318,142.264,0.007029178,113.0973355,29.16666667,5.284023669,1
8/8/2011,2011,Riversdale:_Little_Karoo-__R327_Langberg_Farm_roadside_(km_83),21.51155,-33.92126667,Garcia_Pass,PL_1040,A2a,radulifolium,63,8,23,18,10,2.112,2.56,2.406,56.11,54.91,0.6,16.8,0.76,7.7,0.395,1,0.364,0.334,164.401,0.006082681,141.3716694,28,4.802197802,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,1,14,32,38,10.662,10.772,8.494,81.84,75.74,0.6,24.6,4.38,10.6,0.418,1,1.372,1.112,68.112,0.014681806,955.0441667,41,6.771137026,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,2,22,40,30,13.464,13.614,13.15,171.27,169.84,1,20.3,3.38,2.7,0.396,1,2.074,2.154,78.849,0.012682525,942.4777961,20.3,5.491803279,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,3,20,47,17,7.262,7.534,7.228,210.69,209.15,1.2,16.2,2.76,4.2,0.416,1,1.308,1.374,152.22,0.006569448,627.5331326,13.5,4.551987768,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,4,16,19,19,5.84,6.122,5.822,72.9,71.71,0.9,16.6,3.04,3.7,0.483,1,0.934,0.884,81.12,0.01232743,283.528737,18.44444444,5.25267666,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,5,29,30,16,9.208,9.557,9.102,165.72,163.57,1.7,27.2,2.56,7,0.33,1,1.45,1.358,120.449,0.008302256,376.9911184,16,5.350344828,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,6,20,16,30,7.592,7.858,7.438,83.38,81.78,0.7,19.6,3.71,4,0.551,1,1.216,1.142,71.611,0.013964294,376.9911184,28,5.243421053,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,7,20,32,25,11.821,12.35,12.25,131.88,131.52,0.8,24.6,4.31,0.8,0.47,1,2.03,2.03,64.788,0.015434915,628.3185307,30.75,4.823152709,1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,radulifolium,94,8,16,20,16,3.978,3.726,3.6,48.01,47.36,1.2,11.3,2.35,3,0.404,1,0.606,0.586,80.819,0.012373311,251.3274123,9.416666667,5.564356436,1
